PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,NewFEN,NewMoves,PGNText
07I8T,4r1k1/pR1n1p1p/r5pB/2pP4/8/5Q2/2P2PPP/q4RK1 w - - 1 21,b7d7 a1f1 g1f1 a6a1 h6c1 a1c1 f3d1 c1d1,1295,75,79,168,attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/vBJcsRdS#41,,4r1k1/p2n1p1p/r5pB/2pP4/8/5Q2/2P2PPP/q4RK1 b - - 1 21,a1f1 g1f1 a6a1 h6c1 a1c1 f3d1 c1d1,[Event "Mate in 4\\https://lichess.org/vBJcsRdS#41"][FEN "4r1k1/p2n1p1p/r5pB/2pP4/8/5Q2/2P2PPP/q4RK1 b - - 1 21"]1. a1 {a1f1 g1f1 a6a1 h6c1 a1c1 f3d1 c1d1 (0-1)}  *
07k2s,6r1/1p5k/1qr2pp1/p3p2P/P3P1Q1/4P2B/1P6/6RK b - - 2 32,b6e3 h5g6 h7h6 g4h4 h6g7 h4h7 g7f8 h7f7,1677,76,84,410,endgame mate mateIn4 veryLong,https://lichess.org/n0NAaTNJ/black#64,,6r1/1p5k/2r2pp1/p3p2P/P3P1Q1/4q2B/1P6/6RK w - - 2 32,h5g6 h7h6 g4h4 h6g7 h4h7 g7f8 h7f7,[Event "Mate in 4\\https://lichess.org/n0NAaTNJ/black#64"][FEN "6r1/1p5k/2r2pp1/p3p2P/P3P1Q1/4q2B/1P6/6RK w - - 2 32"]1. h5 {h5g6 h7h6 g4h4 h6g7 h4h7 g7f8 h7f7 (1-0)} *
07uEu,1k1r1r2/pp4p1/1q6/4P1p1/4Q3/1PR5/P4PPP/5RK1 w - - 1 24,c3g3 b6f2 f1f2 d8d1 e4e1 d1e1 f2f1 f8f1,1411,75,92,2113,endgame mate mateIn4 sacrifice veryLong,https://lichess.org/EUqxeo1r#47,,1k1r1r2/pp4p1/1q6/4P1p1/4Q3/1P6/P4PPP/5RK1 b - - 1 24,b6f2 f1f2 d8d1 e4e1 d1e1 f2f1 f8f1,[Event "Mate in 4\\https://lichess.org/EUqxeo1r#47"][FEN "1k1r1r2/pp4p1/1q6/4P1p1/4Q3/1P6/P4PPP/5RK1 b - - 1 24"]1. b6 {b6f2 f1f2 d8d1 e4e1 d1e1 f2f1 f8f1 (0-1)}  *
07x3o,5rk1/5ppp/1R2p3/pP6/P7/5Q2/1q2r1PP/5RK1 b - - 5 27,e2d2 f3f7 f8f7 b6b8 d2d8 b8d8 f7f8 f1f8,1452,99,85,36,endgame mate mateIn4 sacrifice veryLong,https://lichess.org/zKRCGuWl/black#54,,5rk1/5ppp/1R2p3/pP6/P7/5Q2/1q4PP/5RK1 w - - 5 27,f3f7 f8f7 b6b8 d2d8 b8d8 f7f8 f1f8,[Event "Mate in 4\\https://lichess.org/zKRCGuWl/black#54"][FEN "5rk1/5ppp/1R2p3/pP6/P7/5Q2/1q4PP/5RK1 w - - 5 27"]1. f3 {f3f7 f8f7 b6b8 d2d8 b8d8 f7f8 f1f8 (1-0)} *
087XE,k2r1q1r/1pQ5/p2p3p/PR1P1p2/3P1P2/6pP/6P1/2R3K1 b - - 0 26,a6b5 a5a6 d8b8 a6b7 b8b7 c1a1 b7a7 c7a7,1410,74,94,3720,advancedPawn endgame mate mateIn4 queensideAttack veryLong,https://lichess.org/HNZatlmd/black#52,,k2r1q1r/1pQ5/3p3p/Pp1P1p2/3P1P2/6pP/6P1/2R3K1 w - - 0 26,a5a6 d8b8 a6b7 b8b7 c1a1 b7a7 c7a7,[Event "Mate in 4\\https://lichess.org/HNZatlmd/black#52"][FEN "k2r1q1r/1pQ5/3p3p/Pp1P1p2/3P1P2/6pP/6P1/2R3K1 w - - 0 26"]1. a5 {a5a6 d8b8 a6b7 b8b7 c1a1 b7a7 c7a7 (1-0)} *
08R7D,1r4k1/p1P2ppp/8/2Qp4/1K1B1P2/1P3qPn/P6r/2RR4 w - - 9 35,b4a3 h2a2 a3a2 f3b3 a2a1 b3a4 c5a3 a4a3,1667,75,89,252,attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/ERTjzzxv#69,,1r4k1/p1P2ppp/8/2Qp4/3B1P2/KP3qPn/P6r/2RR4 b - - 9 35,h2a2 a3a2 f3b3 a2a1 b3a4 c5a3 a4a3,[Event "Mate in 4\\https://lichess.org/ERTjzzxv#69"][FEN "1r4k1/p1P2ppp/8/2Qp4/3B1P2/KP3qPn/P6r/2RR4 b - - 9 35"]1. h2 {h2a2 a3a2 f3b3 a2a1 b3a4 c5a3 a4a3 (0-1)}  *
08RGa,6rk/2b2p1p/p1pq1p2/3p1Q2/1P1N3P/2P2N2/P3RPr1/4R1K1 w - - 0 24,g1f1 g2g1 f3g1 g8g1 f1g1 d6h2 g1f1 h2h1,1920,74,91,375,attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/LXT4IaQZ#47,,6rk/2b2p1p/p1pq1p2/3p1Q2/1P1N3P/2P2N2/P3RPr1/4R3 b - - 0 24,g2g1 f3g1 g8g1 f1g1 d6h2 g1f1 h2h1,[Event "Mate in 4\\https://lichess.org/LXT4IaQZ#47"][FEN "6rk/2b2p1p/p1pq1p2/3p1Q2/1P1N3P/2P2N2/P3RPr1/4R3 b - - 0 24"]1. g2 {g2g1 f3g1 g8g1 f1g1 d6h2 g1f1 h2h1 (0-1)}  *
08ZgN,2k5/1pp2pp1/1N2n3/2Q1P2p/6b1/8/PPP3PK/5q2 b - - 5 30,c8d8 c5d5 d8e8 d5d7 e8f8 d7c8 e6d8 c8d8,1499,75,94,2008,endgame master masterVsMaster mate mateIn4 veryLong,https://lichess.org/ELnAWeKU/black#60,,8/1pp2pp1/1N2n3/2Q1P2p/6b1/8/PPP3PK/5q2 w - - 5 30,c5d5 d8e8 d5d7 e8f8 d7c8 e6d8 c8d8,[Event "Mate in 4\\https://lichess.org/ELnAWeKU/black#60"][FEN "8/1pp2pp1/1N2n3/2Q1P2p/6b1/8/PPP3PK/5q2 w - - 5 30"]1. c5 {c5d5 d8e8 d5d7 e8f8 d7c8 e6d8 c8d8 (1-0)} *
09D0W,1nkrr3/BRp2ppp/3p4/3P4/5P2/2Pb3P/PQ4PK/4q3 b - - 2 25,c8d7 b7c7 d7c7 b2b6 c7c8 b6b8 c8d7 b8b7,1872,76,88,118,attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/8SNpF6yY/black#50,,1n1rr3/BRpk1ppp/3p4/3P4/5P2/2Pb3P/PQ4PK/4q3 w - - 2 25,b7c7 d7c7 b2b6 c7c8 b6b8 c8d7 b8b7,[Event "Mate in 4\\https://lichess.org/8SNpF6yY/black#50"][FEN "1n1rr3/BRpk1ppp/3p4/3P4/5P2/2Pb3P/PQ4PK/4q3 w - - 2 25"]1. b7 {b7c7 d7c7 b2b6 c7c8 b6b8 c8d7 b8b7 (1-0)} *
09Ouj,6k1/pp4p1/4p1p1/3p2q1/1P4r1/P7/1BR4P/5Q1K b - - 3 29,g5e3 c2c8 g8h7 c8h8 h7h8 f1f8 h8h7 f8g7,1854,76,96,12706,attraction endgame mate mateIn4 sacrifice veryLong,https://lichess.org/TNlpQILm/black#58,,6k1/pp4p1/4p1p1/3p4/1P4r1/P3q3/1BR4P/5Q1K w - - 3 29,c2c8 g8h7 c8h8 h7h8 f1f8 h8h7 f8g7,[Event "Mate in 4\\https://lichess.org/TNlpQILm/black#58"][FEN "6k1/pp4p1/4p1p1/3p4/1P4r1/P3q3/1BR4P/5Q1K w - - 3 29"]1. c2 {c2c8 g8h7 c8h8 h7h8 f1f8 h8h7 f8g7 (1-0)} *
09Yyy,5rk1/R5p1/1p2pq1p/1P1p3Q/1brN4/4P3/5PPP/5RK1 w - - 2 30,h5g4 f6f2 f1f2 c4c1 g4d1 c1d1 f2f1 f8f1,2021,101,52,26,kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/QxxSXTwq#59,,5rk1/R5p1/1p2pq1p/1P1p4/1brN2Q1/4P3/5PPP/5RK1 b - - 2 30,f6f2 f1f2 c4c1 g4d1 c1d1 f2f1 f8f1,[Event "Mate in 4\\https://lichess.org/QxxSXTwq#59"][FEN "5rk1/R5p1/1p2pq1p/1P1p4/1brN2Q1/4P3/5PPP/5RK1 b - - 2 30"]1. f6 {f6f2 f1f2 c4c1 g4d1 c1d1 f2f1 f8f1 (0-1)}  *
09frX,3r4/4R1b1/1R2Bp2/7k/4P1pN/P1r5/2n2P1P/2B3K1 w - - 2 23,e7g7 d8d1 g1g2 c2e1 g2f1 e1f3 f1e2 d1e1,1962,75,90,3698,discoveredAttack hookMate mate mateIn4 middlegame veryLong,https://lichess.org/b8Twjxpo#45,,3r4/6b1/1R2Bp2/7k/4P1pN/P1r5/2n2P1P/2B3K1 b - - 2 23,d8d1 g1g2 c2e1 g2f1 e1f3 f1e2 d1e1,[Event "Mate in 4\\https://lichess.org/b8Twjxpo#45"][FEN "3r4/6b1/1R2Bp2/7k/4P1pN/P1r5/2n2P1P/2B3K1 b - - 2 23"]1. d8 {d8d1 g1g2 c2e1 g2f1 e1f3 f1e2 d1e1 (0-1)}  *
0A532,8/p6k/7p/3PBpp1/6b1/2P5/PP3Q1K/2q5 b - - 0 38,c1d1 f2a7 h7g6 a7g7 g6h5 g7f7 h5h4 e5g3,1519,86,86,84,endgame mate mateIn4 veryLong,https://lichess.org/ysKndwxl/black#76,,8/p6k/7p/3PBpp1/6b1/2P5/PP3Q1K/8 w - - 0 38,f2a7 h7g6 a7g7 g6h5 g7f7 h5h4 e5g3,[Event "Mate in 4\\https://lichess.org/ysKndwxl/black#76"][FEN "8/p6k/7p/3PBpp1/6b1/2P5/PP3Q1K/8 w - - 0 38"]1. f2 {f2a7 h7g6 a7g7 g6h5 g7f7 h5h4 e5g3 (1-0)} *
0APYD,8/3Q4/6pp/p4p1k/5P2/1q5P/6PK/8 b - - 1 52,a5a4 g2g4 h5h4 d7e7 g6g5 e7e1 b3g3 e1g3,1750,73,96,15617,endgame mate mateIn4 queenEndgame veryLong,https://lichess.org/yf0vRUlk/black#104,,8/3Q4/6pp/5p1k/p4P2/1q5P/6PK/8 w - - 1 52,g2g4 h5h4 d7e7 g6g5 e7e1 b3g3 e1g3,[Event "Mate in 4\\https://lichess.org/yf0vRUlk/black#104"][FEN "8/3Q4/6pp/5p1k/p4P2/1q5P/6PK/8 w - - 1 52"]1. g2 {g2g4 h5h4 d7e7 g6g5 e7e1 b3g3 e1g3 (1-0)} *
0ARwj,r7/p3pp1N/1pn3k1/2p2b1R/4r3/1P3KP1/P1P1B3/R7 b - - 6 24,e4e2 h5g5 g6h7 a1h1 e2h2 h1h2 f5h3 h2h3,2152,79,94,8732,exposedKing mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/nD0Qw21Z/black#48,,r7/p3pp1N/1pn3k1/2p2b1R/8/1P3KP1/P1P1r3/R7 w - - 6 24,h5g5 g6h7 a1h1 e2h2 h1h2 f5h3 h2h3,[Event "Mate in 4\\https://lichess.org/nD0Qw21Z/black#48"][FEN "r7/p3pp1N/1pn3k1/2p2b1R/8/1P3KP1/P1P1r3/R7 w - - 6 24"]1. h5 {h5g5 g6h7 a1h1 e2h2 h1h2 f5h3 h2h3 (1-0)} *
0AfyJ,r1bq1b1r/pppp1kpp/1nn5/4P3/3P4/5Q2/PP3PPP/RNB1K1NR b KQ - 1 8,f7g8 f3b3 d7d5 e5d6 b6c4 b3c4 c8e6 c4e6,1798,74,90,174,discoveredAttack enPassant kingsideAttack mate mateIn4 opening veryLong,https://lichess.org/mI0PdxYL/black#16,Danish_Gambit Danish_Gambit_Other_variations,r1bq1bkr/pppp2pp/1nn5/4P3/3P4/5Q2/PP3PPP/RNB1K1NR w KQ - 1 8,f3b3 d7d5 e5d6 b6c4 b3c4 c8e6 c4e6,[Event "Mate in 4\\https://lichess.org/mI0PdxYL/black#16"][FEN "r1bq1bkr/pppp2pp/1nn5/4P3/3P4/5Q2/PP3PPP/RNB1K1NR w KQ - 1 8"]1. f3 {f3b3 d7d5 e5d6 b6c4 b3c4 c8e6 c4e6 (1-0)} *
0Ay2s,7r/1p3pk1/3p1qp1/4p3/p5n1/P2P2Nr/BP3PP1/R1Q2RK1 w - - 0 26,c1c7 h3h1 g3h1 h8h1 g1h1 f6h4 h1g1 h4h2,1648,77,96,16415,attraction kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/UNgfNAJl#51,,7r/1pQ2pk1/3p1qp1/4p3/p5n1/P2P2Nr/BP3PP1/R4RK1 b - - 0 26,h3h1 g3h1 h8h1 g1h1 f6h4 h1g1 h4h2,[Event "Mate in 4\\https://lichess.org/UNgfNAJl#51"][FEN "7r/1pQ2pk1/3p1qp1/4p3/p5n1/P2P2Nr/BP3PP1/R4RK1 b - - 0 26"]1. h3 {h3h1 g3h1 h8h1 g1h1 f6h4 h1g1 h4h2 (0-1)}  *
0BAXi,5r1k/1Q6/p2pB1pp/3Pp3/3pP3/3P2PP/PP4RK/5qb1 w - - 3 30,h2h1 g1f2 h1h2 f2g3 g2g3 f8f2 g3g2 f2g2,2181,76,93,3172,clearance discoveredAttack endgame exposedKing kingsideAttack mate mateIn4 sacrifice veryLong,https://lichess.org/Ktt7agOe#59,,5r1k/1Q6/p2pB1pp/3Pp3/3pP3/3P2PP/PP4R1/5qbK b - - 3 30,g1f2 h1h2 f2g3 g2g3 f8f2 g3g2 f2g2,[Event "Mate in 4\\https://lichess.org/Ktt7agOe#59"][FEN "5r1k/1Q6/p2pB1pp/3Pp3/3pP3/3P2PP/PP4R1/5qbK b - - 3 30"]1. g1 {g1f2 h1h2 f2g3 g2g3 f8f2 g3g2 f2g2 (0-1)}  *
0BCjC,rnb2rk1/3q1pp1/p2p3p/1p1P2NQ/8/3B4/PP3PPP/R3R1K1 b - - 1 16,d7g4 h5f7 f8f7 e1e8 f7f8 d3h7 g8h8 e8f8,2107,120,78,16,deflection kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/z9bnAtSl/black#32,Scandinavian_Defense Scandinavian_Defense_Mieses-Kotroc_Variation,rnb2rk1/5pp1/p2p3p/1p1P2NQ/6q1/3B4/PP3PPP/R3R1K1 w - - 1 16,h5f7 f8f7 e1e8 f7f8 d3h7 g8h8 e8f8,[Event "Mate in 4\\https://lichess.org/z9bnAtSl/black#32"][FEN "rnb2rk1/5pp1/p2p3p/1p1P2NQ/6q1/3B4/PP3PPP/R3R1K1 w - - 1 16"]1. h5 {h5f7 f8f7 e1e8 f7f8 d3h7 g8h8 e8f8 (1-0)} *
0BebU,r7/1pq1rp1R/6p1/pp1p2kR/P2Pn1N1/3QP3/4KPP1/8 b - - 2 28,g5g4 d3e4 d5e4 f2f3 e4f3 g2f3 g4g3 h5g5,2729,105,92,1826,mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/I8XP0Ky9/black#56,,r7/1pq1rp1R/6p1/pp1p3R/P2Pn1k1/3QP3/4KPP1/8 w - - 2 28,d3e4 d5e4 f2f3 e4f3 g2f3 g4g3 h5g5,[Event "Mate in 4\\https://lichess.org/I8XP0Ky9/black#56"][FEN "r7/1pq1rp1R/6p1/pp1p3R/P2Pn1k1/3QP3/4KPP1/8 w - - 2 28"]1. d3 {d3e4 d5e4 f2f3 e4f3 g2f3 g4g3 h5g5 (1-0)} *
0Bq5f,7k/p5p1/1p5p/1P2b3/2r5/6PQ/P2r1q1P/1R3R1K b - - 1 31,f2e2 f1f8 h8h7 h3f5 g7g6 f5f7 e5g7 f7g8,1363,95,86,65,mate mateIn4 middlegame veryLong,https://lichess.org/mJxXm7So/black#62,,7k/p5p1/1p5p/1P2b3/2r5/6PQ/P2r3P/1R3R1K w - - 1 31,f1f8 h8h7 h3f5 g7g6 f5f7 e5g7 f7g8,[Event "Mate in 4\\https://lichess.org/mJxXm7So/black#62"][FEN "7k/p5p1/1p5p/1P2b3/2r5/6PQ/P2r3P/1R3R1K w - - 1 31"]1. f1 {f1f8 h8h7 h3f5 g7g6 f5f7 e5g7 f7g8 (1-0)} *
0Bsf6,r4rk1/pp3ppp/5b2/3qB3/3P4/5PQB/bP5P/K2R2R1 b - - 1 23,a2b3 g3g7 f6g7 g1g7 g8h8 g7g8 h8g8 d1g1,2300,77,93,5326,attraction doubleCheck kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/oZsq3Gt2/black#46,,r4rk1/pp3ppp/5b2/3qB3/3P4/1b3PQB/1P5P/K2R2R1 w - - 1 23,g3g7 f6g7 g1g7 g8h8 g7g8 h8g8 d1g1,[Event "Mate in 4\\https://lichess.org/oZsq3Gt2/black#46"][FEN "r4rk1/pp3ppp/5b2/3qB3/3P4/1b3PQB/1P5P/K2R2R1 w - - 1 23"]1. g3 {g3g7 f6g7 g1g7 g8h8 g7g8 h8g8 d1g1 (1-0)} *
0C3sw,r1b1k1nr/pp2ppbp/3P2p1/4n3/2B2B2/1P2Pq2/P2QNP1P/2KR4 b kq - 0 14,e5c4 d6d7 c8d7 d2d7 e8f8 d7d8 a8d8 d1d8,1168,77,82,107,advancedPawn backRankMate fork mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/vR0DDDbI/black#28,Benoni_Defense Benoni_Defense_Old_Benoni,r1b1k1nr/pp2ppbp/3P2p1/8/2n2B2/1P2Pq2/P2QNP1P/2KR4 w kq - 0 14,d6d7 c8d7 d2d7 e8f8 d7d8 a8d8 d1d8,[Event "Mate in 4\\https://lichess.org/vR0DDDbI/black#28"][FEN "r1b1k1nr/pp2ppbp/3P2p1/8/2n2B2/1P2Pq2/P2QNP1P/2KR4 w kq - 0 14"]1. d6 {d6d7 c8d7 d2d7 e8f8 d7d8 a8d8 d1d8 (1-0)} *
0Co5V,5rk1/pp5p/1q2pP2/1b1p4/1P6/P4Q1B/4N1KP/8 b - - 0 26,b5e2 f3g3 e2g4 g3g4 g8f7 g4g7 f7e8 g7e7,1713,75,100,427,endgame mate mateIn4 veryLong,https://lichess.org/P2EOM1r4/black#52,,5rk1/pp5p/1q2pP2/3p4/1P6/P4Q1B/4b1KP/8 w - - 0 26,f3g3 e2g4 g3g4 g8f7 g4g7 f7e8 g7e7,[Event "Mate in 4\\https://lichess.org/P2EOM1r4/black#52"][FEN "5rk1/pp5p/1q2pP2/3p4/1P6/P4Q1B/4b1KP/8 w - - 0 26"]1. f3 {f3g3 e2g4 g3g4 g8f7 g4g7 f7e8 g7e7 (1-0)} *
0CzHd,5rk1/1pQ2ppp/p1b1p3/4n3/8/2P1q3/P3BRPP/3RK3 b - - 5 24,e5g4 c7f7 f8f7 d1d8 c6e8 d8e8 f7f8 f2f8,1571,74,93,199,kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/iNXBMxuT/black#48,,5rk1/1pQ2ppp/p1b1p3/8/6n1/2P1q3/P3BRPP/3RK3 w - - 5 24,c7f7 f8f7 d1d8 c6e8 d8e8 f7f8 f2f8,[Event "Mate in 4\\https://lichess.org/iNXBMxuT/black#48"][FEN "5rk1/1pQ2ppp/p1b1p3/8/6n1/2P1q3/P3BRPP/3RK3 w - - 5 24"]1. c7 {c7f7 f8f7 d1d8 c6e8 d8e8 f7f8 f2f8 (1-0)} *
0D7wm,4k3/R5R1/3r1p2/2pP1p2/2r5/6P1/P3PP2/2K5 w - - 0 41,c1b2 d6b6 b2a3 c4c3 a3a4 b6b4 a4a5 c3a3,1453,76,86,215,endgame mate mateIn4 rookEndgame veryLong,https://lichess.org/elD56xOR#81,,4k3/R5R1/3r1p2/2pP1p2/2r5/6P1/PK2PP2/8 b - - 0 41,d6b6 b2a3 c4c3 a3a4 b6b4 a4a5 c3a3,[Event "Mate in 4\\https://lichess.org/elD56xOR#81"][FEN "4k3/R5R1/3r1p2/2pP1p2/2r5/6P1/PK2PP2/8 b - - 0 41"]1. d6 {d6b6 b2a3 c4c3 a3a4 b6b4 a4a5 c3a3 (0-1)}  *
0D9GI,r5k1/Rp3ppp/3Q1n2/7q/2P3b1/8/5PPP/4R1K1 b - - 0 23,a8f8 d6f8 g8f8 a7a8 g4c8 a8c8 f6e8 e1e8,1229,76,92,4203,attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/XvgCLFJT/black#46,,6k1/Rp3ppp/3Q1n2/7q/2P3b1/8/5PPP/4R1K1 w - - 0 23,d6f8 g8f8 a7a8 g4c8 a8c8 f6e8 e1e8,[Event "Mate in 4\\https://lichess.org/XvgCLFJT/black#46"][FEN "6k1/Rp3ppp/3Q1n2/7q/2P3b1/8/5PPP/4R1K1 w - - 0 23"]1. d6 {d6f8 g8f8 a7a8 g4c8 a8c8 f6e8 e1e8 (1-0)} *
0Dqaz,2r4r/1p3kp1/p2p2p1/8/3nP3/P2P4/1P3PPP/1RB2RK1 w - - 0 22,c1e3 d4e2 g1h1 h8h2 h1h2 c8h8 e3h6 h8h6,1378,76,85,254,anastasiaMate attraction endgame kingsideAttack mate mateIn4 sacrifice veryLong,https://lichess.org/qlE26QRj#43,,2r4r/1p3kp1/p2p2p1/8/3nP3/P2PB3/1P3PPP/1R3RK1 b - - 0 22,d4e2 g1h1 h8h2 h1h2 c8h8 e3h6 h8h6,[Event "Mate in 4\\https://lichess.org/qlE26QRj#43"][FEN "2r4r/1p3kp1/p2p2p1/8/3nP3/P2PB3/1P3PPP/1R3RK1 b - - 0 22"]1. d4 {d4e2 g1h1 h8h2 h1h2 c8h8 e3h6 h8h6 (0-1)}  *
0Dy6Q,5rk1/1bppn3/ppn1p1PR/8/4P3/1Pq5/P1P5/2K4Q b - - 1 27,c6d4 h6h8 g8g7 h1h6 g7f6 h8f8 f6e5 h6f4,2261,74,93,7654,deflection exposedKing mate mateIn4 middlegame veryLong,https://lichess.org/3M3CteiC/black#54,,5rk1/1bppn3/pp2p1PR/8/3nP3/1Pq5/P1P5/2K4Q w - - 1 27,h6h8 g8g7 h1h6 g7f6 h8f8 f6e5 h6f4,[Event "Mate in 4\\https://lichess.org/3M3CteiC/black#54"][FEN "5rk1/1bppn3/pp2p1PR/8/3nP3/1Pq5/P1P5/2K4Q w - - 1 27"]1. h6 {h6h8 g8g7 h1h6 g7f6 h8f8 f6e5 h6f4 (1-0)} *
0E9qw,r1b2rk1/pp3pp1/1qn4p/3p2NQ/3P4/P2B4/1P3PPP/R3R1K1 b - - 1 15,b6d4 h5f7 f8f7 e1e8 f7f8 d3h7 g8h8 e8f8,2228,84,86,115,deflection kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/cBFLV9nO/black#30,Bogo-Indian_Defense Bogo-Indian_Defense_Grunfeld_Variation,r1b2rk1/pp3pp1/2n4p/3p2NQ/3q4/P2B4/1P3PPP/R3R1K1 w - - 1 15,h5f7 f8f7 e1e8 f7f8 d3h7 g8h8 e8f8,[Event "Mate in 4\\https://lichess.org/cBFLV9nO/black#30"][FEN "r1b2rk1/pp3pp1/2n4p/3p2NQ/3q4/P2B4/1P3PPP/R3R1K1 w - - 1 15"]1. h5 {h5f7 f8f7 e1e8 f7f8 d3h7 g8h8 e8f8 (1-0)} *
0EHIa,2R2R2/2p3rk/pr5p/2p1N1p1/3pP1P1/nP1P2K1/2P5/8 b - - 13 42,g7e7 f8h8 h7g7 c8g8 g7f6 h8h6 f6e5 g8g5,1863,75,97,1594,deflection endgame interference mate mateIn4 veryLong,https://lichess.org/dauqkE7M/black#84,,2R2R2/2p4k/pr5p/2p1N1p1/3pP1P1/nP1P2K1/2P5/8 w - - 13 42,f8h8 h7g7 c8g8 g7f6 h8h6 f6e5 g8g5,[Event "Mate in 4\\https://lichess.org/dauqkE7M/black#84"][FEN "2R2R2/2p4k/pr5p/2p1N1p1/3pP1P1/nP1P2K1/2P5/8 w - - 13 42"]1. f8 {f8h8 h7g7 c8g8 g7f6 h8h6 f6e5 g8g5 (1-0)} *
0EHec,2R5/4PK1k/5P2/p6p/2P5/5r2/1p6/8 b - - 0 51,b2b1q c8h8 h7h8 e7e8q h8h7 e8g8 h7h6 g8g7,2026,102,84,35,advancedPawn attraction endgame exposedKing mate mateIn4 promotion queenRookEndgame veryLong,https://lichess.org/aKOX6p9E/black#102,,2R5/4PK1k/5P2/p6p/2P5/5r2/8/1p6 w - - 0 51,c8h8 h7h8 e7e8q h8h7 e8g8 h7h6 g8g7,[Event "Mate in 4\\https://lichess.org/aKOX6p9E/black#102"][FEN "2R5/4PK1k/5P2/p6p/2P5/5r2/8/1p6 w - - 0 51"]1. c8 {c8h8 h7h8 e7e8q h8h7 e8g8 h7h6 g8g7 (1-0)} *
0EbdB,r5k1/pp3ppp/4pR2/8/8/2P3Q1/Pq1r2PP/5R1K b - - 1 26,a8f8 f6f7 f8f7 g3b8 d2d8 b8d8 f7f8 f1f8,1325,75,94,10731,endgame mate mateIn4 sacrifice veryLong,https://lichess.org/ctV1mlX7/black#52,,6k1/pp3ppp/4pR2/8/8/2P3Q1/Pq1r2PP/5R1K w - - 1 26,f6f7 f8f7 g3b8 d2d8 b8d8 f7f8 f1f8,[Event "Mate in 4\\https://lichess.org/ctV1mlX7/black#52"][FEN "6k1/pp3ppp/4pR2/8/8/2P3Q1/Pq1r2PP/5R1K w - - 1 26"]1. f6 {f6f7 f8f7 g3b8 d2d8 b8d8 f7f8 f1f8 (1-0)} *
0EuOw,2rr1k2/4q1n1/5pQ1/8/1N6/1P6/1P4PP/1K2R3 w - - 0 39,e1e7 d8d1 b1a2 c8a8 e7a7 a8a7 b4a6 a7a6,986,81,72,245,endgame mate mateIn4 veryLong,https://lichess.org/LPmTwnVs#77,,2rr1k2/4R1n1/5pQ1/8/1N6/1P6/1P4PP/1K6 b - - 0 39,d8d1 b1a2 c8a8 e7a7 a8a7 b4a6 a7a6,[Event "Mate in 4\\https://lichess.org/LPmTwnVs#77"][FEN "2rr1k2/4R1n1/5pQ1/8/1N6/1P6/1P4PP/1K6 b - - 0 39"]1. d8 {d8d1 b1a2 c8a8 e7a7 a8a7 b4a6 a7a6 (0-1)}  *
0FOSW,r5k1/1r2pR1p/3p4/6PQ/4b2P/qPN5/P1P5/1K1R4 w - - 1 26,c3e4 b7b3 c2b3 a3a2 b1c1 a8c8 e4c3 c8c3,2250,77,95,1153,mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/w90DVz7o#51,,r5k1/1r2pR1p/3p4/6PQ/4N2P/qP6/P1P5/1K1R4 b - - 1 26,b7b3 c2b3 a3a2 b1c1 a8c8 e4c3 c8c3,[Event "Mate in 4\\https://lichess.org/w90DVz7o#51"][FEN "r5k1/1r2pR1p/3p4/6PQ/4N2P/qP6/P1P5/1K1R4 b - - 1 26"]1. b7 {b7b3 c2b3 a3a2 b1c1 a8c8 e4c3 c8c3 (0-1)}  *
0Fep4,8/3RQ3/6pk/2p2r1p/2P5/1P2P2P/P3qP1K/5R2 w - - 4 30,f1g1 f5f2 h2g3 f2f3 g3h4 e2f2 g1g3 f2g3,2271,82,70,114,endgame fork mate mateIn4 veryLong,https://lichess.org/0BIxHrgY#59,,8/3RQ3/6pk/2p2r1p/2P5/1P2P2P/P3qP1K/8 b - - 4 30,f5f2 h2g3 f2f3 g3h4 e2f2 g1g3 f2g3,[Event "Mate in 4\\https://lichess.org/0BIxHrgY#59"][FEN "8/3RQ3/6pk/2p2r1p/2P5/1P2P2P/P3qP1K/8 b - - 4 30"]1. f5 {f5f2 h2g3 f2f3 g3h4 e2f2 g1g3 f2g3 (0-1)}  *
